title,notes,download-request-name,download-request-URL,download-request-format,technical_report-name,technical_report-URL,technical_report-format,codebook-name,codebook-URL,codebook-format,additional_material-name,additional_material-URL,additional_material-format,license,dataset_name,location,latitude,longitude,start_date,end_date,dataset_type,sensor_type,size,dataset_format,other_format,number_participants,language,collection_name,project_url,organization,domain,5_stars,publication_date,identifier,request_contact
2018-SU2-Light Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Light Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Environment,3362MB,parquet,csv,138,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AR,datadistribution.knowdive@unitn.it
2018-SU2-Linear Acceleration Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Linear Acceleration Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Motion,21978MB,parquet,csv,105,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BD,datadistribution.knowdive@unitn.it
2018-SU2-Location Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Location Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Position,32MB,parquet,csv,140,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BM,datadistribution.knowdive@unitn.it
2018-SU2-Magnetic Field Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Magnetic Field Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Position,40583MB,parquet,csv,133,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BP,datadistribution.knowdive@unitn.it
2018-SU2-Music Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Music Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, App usage,1MB,parquet,csv,86,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AI,datadistribution.knowdive@unitn.it
2018-SU2-Notification Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Notification Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, App usage,17MB,parquet,csv,124,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AJ,datadistribution.knowdive@unitn.it
2018-SU2-Doze Mode,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Doze Mode,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Device usage,1MB,parquet,csv,105,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BV,datadistribution.knowdive@unitn.it
2018-SU2-Orientation Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Orientation Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Position,31484MB,parquet,csv,133,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BQ,datadistribution.knowdive@unitn.it
2018-SU2-Pressure Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Pressure Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Environment,1117MB,parquet,csv,24,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AS,datadistribution.knowdive@unitn.it
2018-SU2-Proximity Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Proximity Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Position,42MB,parquet,csv,146,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BR,datadistribution.knowdive@unitn.it
2018-SU2-Questionnaire,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Questionnaire,Trento (Italy),46.07,11.13,2018-05-07,2018-05-07,Synchronic-Interactions,unknown,1MB,parquet,csv,158,English,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AA,datadistribution.knowdive@unitn.it
2018-SU2-Relative Humidity Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Relative Humidity Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Environment,5MB,parquet,csv,2,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AT,datadistribution.knowdive@unitn.it
2018-SU2-Ringmode Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Ringmode Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Device usage,2MB,parquet,csv,147,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BW,datadistribution.knowdive@unitn.it
2018-SU2-Rotation Vector Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Rotation Vector Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Motion,14257MB,parquet,csv,103,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BG,datadistribution.knowdive@unitn.it
2018-SU2-Screen Event,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Screen Event,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Sensor, Device usage,12MB,parquet,csv,139,unknown,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.BX,datadistribution.knowdive@unitn.it
2018-SU2-Time Diaries,"The dataset is part of SmartUnitn2 data collection, which contains diachronic data about the everyday life of 158 university students over a period of four weeks, and also additional synchronic data about profile, e.g., demographics, routines, personality. The diachronic data are collected from 27 sensors associated to around 100+ thousand self-reported annotations. The data collection is based on an ontological representation of the situational context and follows various reference standards, e.g., HETUS and the Big Five. These datasets offer unique opportunities to investigate the daily routines of university students in a multi-layered perspective.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2018-SmartUnitn2-technical_report,https://drive.google.com/file/d/1mSIBHgKJBw07crEjMTYEi3ylpPL-62fB/view?usp=sharing,PDF,"2018-SmartUnitn2-codebook(a), 2018-SmartUnitn2-codebook(b), 2018-SmartUnitn2-codebook(c)","https://drive.google.com/file/d/1WMWGQ_gQuAUWZOf6RrHWBTN2k4wW8-tX/view?usp=sharing, https://drive.google.com/file/d/1WGYy8DdDO2C81GXRJ2OOPB80QNgbowq_/view?usp=sharing, https://drive.google.com/file/d/1WIcaWAjYeKEfW5_1oFoXNU0qaiwwfFC7/view?usp=sharing",PDF,2018-SmartUnitn2-additional_material-questionnaire,https://drive.google.com/file/d/1yY8RNaWO_eh4-UnXHkL2jpZld2739K3K/view?usp=share_link,PDF,./../../resources/2023LivePeopleLicense.html,Time Diaries,Trento (Italy),46.07,11.13,2018-05-07,2018-06-07,Diachronic-Interactions,unknown,3MB,parquet,csv,148,English,SmartUnitn2,http://www.smart-society-project.eu/,University of Trento - KnowDive,Digital University,3,7/4/2023,002.AAAB.AAA.AC,datadistribution.knowdive@unitn.it
